,reward,year_month,requesterId,cohort
44347,137.4,2015-11,A3E971WU5ZVA7E,2015-09
44348,8.8,2015-10,A3EH6UGU8HCKUZ,2015-09
44349,0.4,2015-10,A3EMV2QZ3OW0RP,2015-09
44350,0.22,2015-09,A3EUYDLSWK8XES,2015-09
44351,0.24,2015-10,A3EUYDLSWK8XES,2015-09
44352,27.08,2015-09,A3EZ2GIXF0CBUI,2015-09
44353,3.0,2015-09,A3F393ADGS7U0F,2015-09
44354,2.85,2015-09,A3F5TE47IX3I9D,2015-09
44355,17.28,2015-09,A3F7EZKSMWA289,2015-09
44356,80.0,2015-09,A3FBAHX9UJGTHD,2015-09
44357,0.2,2015-09,A3FIKFYBHZWF7C,2015-09
44358,0.2,2015-09,A3FM77V2W3VT80,2015-09
44359,4.0,2015-09,A3G53W4PTPRC4L,2015-09
44360,0.2,2015-09,A3G6289MESM1JS,2015-09
44361,1.5,2015-09,A3G6WK21REASX,2015-09
44362,20.5,2015-10,A3G6WK21REASX,2015-09
44363,1.0,2015-11,A3G6WK21REASX,2015-09
44364,24.1,2016-01,A3G6WK21REASX,2015-09
44365,28.1,2016-02,A3G6WK21REASX,2015-09
44366,10.6,2015-09,A3GC3VCRKILAYX,2015-09
44367,9.0,2015-09,A3GI8BP9V5DGB3,2015-09
44368,244.1,2015-09,A3GI8GNTXHUZ6L,2015-09
44369,111.42,2015-10,A3GI8GNTXHUZ6L,2015-09
44370,13.9,2015-12,A3GI8GNTXHUZ6L,2015-09
44371,2.0,2015-09,A3GLEICMSAU8T6,2015-09
44372,4.0,2015-10,A3GLEICMSAU8T6,2015-09
44373,45.0,2015-11,A3GLEICMSAU8T6,2015-09
44374,104.0,2015-12,A3GLEICMSAU8T6,2015-09
44375,70.0,2016-01,A3GLEICMSAU8T6,2015-09
44376,4.0,2016-02,A3GLEICMSAU8T6,2015-09
44377,0.35,2015-09,A3GPIJIKQN1R4A,2015-09
44378,0.1,2015-10,A3GPIJIKQN1R4A,2015-09
44379,0.2,2015-09,A3GSDXKKMT1YM,2015-09
44380,69.6,2015-09,A3GT0TEX2K4IPV,2015-09
44381,11.0,2015-09,A3GXRIBVG811C8,2015-09
44382,0.04,2015-09,A3H9HH80R4X9P5,2015-09
44383,8.6,2015-09,A3HCLJ1QQL1KG3,2015-09
44384,2.0,2015-09,A3HK1TA36RVPL4,2015-09
44385,6.0,2015-10,A3HK1TA36RVPL4,2015-09
44386,5.0,2015-11,A3HK1TA36RVPL4,2015-09
44387,8.0,2015-12,A3HK1TA36RVPL4,2015-09
44388,50.0,2015-09,A3HRCHXNZ8CTLE,2015-09
44389,1.6,2015-09,A3HTEGKE3D4Q2T,2015-09
44390,0.8,2015-10,A3HTEGKE3D4Q2T,2015-09
44391,45.0,2015-10,A3HXQ0QNO5EL6V,2015-09
44392,0.5,2015-09,A3I0BA7LDAHGED,2015-09
44393,7.2,2015-09,A3I8S5WGMBIIZK,2015-09
44394,115.0,2015-10,A3I8S5WGMBIIZK,2015-09
44395,528.0,2015-09,A3I9NEEFYR01OE,2015-09
44396,134.0,2015-10,A3I9NEEFYR01OE,2015-09
44397,73.0,2015-09,A3IGZGGO5NZ7G1,2015-09
44398,6.0,2015-09,A3IM1YXA4MMB1B,2015-09
44399,1.6,2015-10,A3IMBC76FKXI5H,2015-09
44400,72.0,2015-09,A3INUYOQMXW2ND,2015-09
44401,44.0,2015-09,A3IQWPUXT39JL0,2015-09
44402,1.0,2015-09,A3IRGQGRD5TTD2,2015-09
44403,60.13,2015-09,A3ITFXP7ZJH8A0,2015-09
44404,627.95,2015-10,A3ITFXP7ZJH8A0,2015-09
44405,19.92,2015-11,A3ITFXP7ZJH8A0,2015-09
44406,44.06,2015-12,A3ITFXP7ZJH8A0,2015-09
44407,40.0,2016-02,A3ITFXP7ZJH8A0,2015-09
44408,0.1,2015-09,A3IVI3PRNCVDPJ,2015-09
44409,7.9,2015-10,A3IVI3PRNCVDPJ,2015-09
44410,0.1,2015-11,A3IVI3PRNCVDPJ,2015-09
44411,0.5,2015-12,A3IVI3PRNCVDPJ,2015-09
44412,0.4,2016-01,A3IVI3PRNCVDPJ,2015-09
44413,1.5,2016-02,A3IVI3PRNCVDPJ,2015-09
44414,0.7,2015-10,A3J5H090XOULID,2015-09
44415,4.0,2015-09,A3JB62KRAFZ5CS,2015-09
44416,1.8,2015-09,A3JII5PG542E71,2015-09
44417,10.0,2015-10,A3JUEYG5JA3TF,2015-09
44418,208.0,2015-09,A3JYEOKZX9MZOF,2015-09
44419,9.0,2015-09,A3JYRTM5VZEEEI,2015-09
44420,2.0,2015-10,A3JYRTM5VZEEEI,2015-09
44421,23.04,2015-11,A3JYRTM5VZEEEI,2015-09
44422,47.1,2015-12,A3JYRTM5VZEEEI,2015-09
44423,87.2,2016-02,A3JYRTM5VZEEEI,2015-09
44424,770.96,2015-09,A3K2TE017V2CK1,2015-09
44425,0.18,2015-09,A3K39LOBI9EO9V,2015-09
44426,236.6,2015-09,A3KIUAUHJBU1JW,2015-09
44427,18.2,2015-10,A3KIUAUHJBU1JW,2015-09
44428,31.5,2015-09,A3KNB9HZEUIKTI,2015-09
44429,19.5,2015-10,A3KNB9HZEUIKTI,2015-09
44430,4.0,2015-09,A3KUDHGG6C8FWE,2015-09
44431,234.1,2015-09,A3L6B2RGCV86GX,2015-09
44432,3646.4,2015-10,A3L6B2RGCV86GX,2015-09
44433,655.5,2015-11,A3L6B2RGCV86GX,2015-09
44434,122.4,2015-12,A3L6B2RGCV86GX,2015-09
44435,183.2,2016-02,A3L6B2RGCV86GX,2015-09
44436,12.6,2015-09,A3L6FAQYEVQBSF,2015-09
44437,121.8,2015-10,A3L6FAQYEVQBSF,2015-09
44438,92.4,2015-11,A3L6FAQYEVQBSF,2015-09
44439,1.2,2015-09,A3L9IAN59SDASH,2015-09
44440,37.5,2015-09,A3LE0H1Z4TVMB7,2015-09
44441,83.58,2015-09,A3LMFNMAFGNPGJ,2015-09
44442,174.2,2015-10,A3LMFNMAFGNPGJ,2015-09
44443,0.02,2015-09,A3LMSZ7X527YHV,2015-09
44444,6.0,2015-09,A3LT9YFJ92V7C2,2015-09
44445,4.4,2015-10,A3LT9YFJ92V7C2,2015-09
44446,2.4,2015-11,A3LT9YFJ92V7C2,2015-09
44447,10.0,2015-09,A3LTPKPO4ZE0J1,2015-09
44448,6.0,2015-10,A3LTPKPO4ZE0J1,2015-09
44449,25.5,2016-01,A3LTPKPO4ZE0J1,2015-09
44450,1.2,2016-02,A3LTPKPO4ZE0J1,2015-09
44451,0.82,2015-09,A3LTZWII049BQ1,2015-09
44452,10.5,2015-09,A3LYDGWUKCANFZ,2015-09
44453,4.0,2015-09,A3M50LWQQFXMOI,2015-09
44454,2092.8,2015-10,A3MAB1NDK33ME2,2015-09
44455,6.5,2015-09,A3MVI1JGTE5CYC,2015-09
44456,150.88,2015-10,A3N6YC66ES1TSF,2015-09
44457,9.52,2015-09,A3NGIMAQIRQ2AV,2015-09
44458,2.4,2015-09,A3NK9BUXLYQ35F,2015-09
44459,18.0,2015-09,A3NPW18PVAAXOW,2015-09
44460,0.2,2015-09,A3NRBJ6FN3BR3F,2015-09
44461,0.36,2015-11,A3NRBJ6FN3BR3F,2015-09
44462,12.0,2015-09,A3NULX1EZTGKXX,2015-09
44463,0.5,2015-11,A3NULX1EZTGKXX,2015-09
44464,1.0,2015-12,A3NULX1EZTGKXX,2015-09
44465,9.2,2015-09,A3NV8N3HLVTSBP,2015-09
44466,0.9,2015-10,A3NV8N3HLVTSBP,2015-09
44467,0.3,2015-09,A3NXCH87EHHFBI,2015-09
44468,5.0,2015-09,A3O1J3CELV1ZXS,2015-09
44469,6.0,2015-09,A3O5WMRV0NSUOH,2015-09
44470,2.0,2015-09,A3OD3VUZLAVW0V,2015-09
44471,2.0,2015-10,A3OD3VUZLAVW0V,2015-09
44472,6.0,2015-11,A3OD3VUZLAVW0V,2015-09
44473,6.0,2015-09,A3OD7MITREKDN8,2015-09
44474,39.0,2015-09,A3ODKIXXCCEEUW,2015-09
44475,0.6,2015-09,A3OHUG8HKFCVWR,2015-09
44476,11.2,2015-09,A3OL3E8OJ1QBNQ,2015-09
44477,5.0,2015-09,A3OTTWPU0QCERT,2015-09
44478,28.0,2015-09,A3OUG0SKWX3NZ9,2015-09
44479,118.4,2015-10,A3OVOJ01A0B6O3,2015-09
44480,1.0,2015-09,A3OZCXFQNZW1V7,2015-09
44481,12.0,2015-12,A3OZCXFQNZW1V7,2015-09
44482,1.0,2015-09,A3P65O945IA981,2015-09
44483,21.0,2015-09,A3PEWBO5WRRVNG,2015-09
44484,0.15,2015-09,A3PGR0W5OORE5I,2015-09
44485,0.2,2015-11,A3PGR0W5OORE5I,2015-09
44486,11.0,2015-09,A3PWHHS5OQUY1Q,2015-09
44487,1.0,2015-10,A3PWHHS5OQUY1Q,2015-09
44488,2.0,2015-11,A3PWHHS5OQUY1Q,2015-09
44489,0.4,2015-09,A3Q7X5XUADY2VN,2015-09
44490,6.5,2015-09,A3QJ03NFI7P5MH,2015-09
44491,4.05,2015-09,A3QLC0WT4YHZ94,2015-09
44492,6.0,2015-09,A3R3IRTHX3H83M,2015-09
44493,2.18,2015-12,A3R3IRTHX3H83M,2015-09
44494,6.28,2016-01,A3R3IRTHX3H83M,2015-09
44495,6.48,2016-02,A3R3IRTHX3H83M,2015-09
44496,0.5,2015-09,A3R3R6NSXIRZTY,2015-09
44497,12.0,2015-09,A3RDW1MQMB4ZBX,2015-09
44498,0.8,2015-09,A3RHKRQ8H1MNF4,2015-09
44499,5.0,2015-09,A3RHY8PVCV88GD,2015-09
44500,4.5,2015-10,A3RHY8PVCV88GD,2015-09
44501,10.8,2015-11,A3RHY8PVCV88GD,2015-09
44502,4.0,2015-11,A3RKE3UBUBLOBL,2015-09
44503,4.0,2015-12,A3RKE3UBUBLOBL,2015-09
44504,9.2,2015-09,A3RKH8OIDH5GCQ,2015-09
44505,51.2,2015-09,A3RNF0J8DYVEJD,2015-09
44506,96.0,2015-10,A3RQVISLAL5SYU,2015-09
44507,271.2,2016-01,A3RQVISLAL5SYU,2015-09
44508,0.94,2015-09,A3RREAJFVV49IC,2015-09
44509,1.88,2015-10,A3RREAJFVV49IC,2015-09
44510,2.0,2015-09,A3RSI80Q8ZHZWM,2015-09
44511,18.3,2015-11,A3RSI80Q8ZHZWM,2015-09
44512,13.9,2015-12,A3RSI80Q8ZHZWM,2015-09
44513,63.6,2015-09,A3S3HFVGSA422G,2015-09
44514,82.1,2015-09,A3SCY4Q4JM2Z68,2015-09
44515,1.0,2015-10,A3SR3BUXKJDQVR,2015-09
44516,1.1,2015-09,A3SV67R85SSP1Q,2015-09
44517,1.4,2015-12,A3SV67R85SSP1Q,2015-09
44518,0.4,2016-02,A3SV67R85SSP1Q,2015-09
44519,10.5,2015-09,A3TC8ETMZEPR0K,2015-09
44520,1.32,2015-12,A3TC8ETMZEPR0K,2015-09
44521,259.5,2016-01,A3TC8ETMZEPR0K,2015-09
44522,815.55,2016-02,A3TC8ETMZEPR0K,2015-09
44523,61.2,2015-09,A3TF3BWXVBBA6Q,2015-09
44524,40.76,2015-10,A3TF3BWXVBBA6Q,2015-09
44525,6.0,2015-09,A3TK8CVTWS60AY,2015-09
44526,0.9,2015-09,A3TLV2OKEH53W3,2015-09
44527,17.52,2015-09,A3TYN8066Z22PA,2015-09
44528,2.0,2015-09,A3UBO0PVME9C1O,2015-09
44529,16.0,2015-09,A3UCVX4ZBYG57R,2015-09
44530,12.0,2015-09,A3UE7B7K755PKQ,2015-09
44531,1.0,2015-09,A3UEP8A1IKMHCR,2015-09
44532,1.0,2015-10,A3UEP8A1IKMHCR,2015-09
44533,162.4,2015-09,A3UH0Z823UQLGP,2015-09
44534,140.4,2015-09,A3UHTNWEEIY6ER,2015-09
44535,2.8,2015-09,A3UW2RU4AWZ205,2015-09
44536,4.0,2015-09,A3VCGG9JWWQWIP,2015-09
44537,2.0,2015-10,A3VCGG9JWWQWIP,2015-09
44538,40.4,2015-09,A3VE65IWX2KL5J,2015-09
44539,21.6,2016-02,A3VE65IWX2KL5J,2015-09
44540,1.5,2015-09,A3VEAF6WW0KGF8,2015-09
44541,0.08,2015-09,A3VG5W0EFYFKCR,2015-09
44542,0.06,2015-10,A3VG5W0EFYFKCR,2015-09
44543,6.0,2015-09,A3VTYFGSG5QOK9,2015-09
44544,2.0,2015-11,A3VTYFGSG5QOK9,2015-09
44545,1.0,2015-10,A3W2A41FAOAKWY,2015-09
44546,4.0,2015-09,A3YPXN5DM33OB,2015-09
44547,1.6,2016-01,A3YPXN5DM33OB,2015-09
44548,1.0,2015-09,A49BNYJ65LXFJ,2015-09
44549,3.2,2015-09,A4ANYBFLFJ1RB,2015-09
44550,4.2,2015-09,A4FDFEYWMWO9U,2015-09
44551,3.7,2015-10,A4FDFEYWMWO9U,2015-09
44552,26.8,2015-11,A4FDFEYWMWO9U,2015-09
44553,2.85,2015-12,A4FDFEYWMWO9U,2015-09
44554,3.3,2016-01,A4FDFEYWMWO9U,2015-09
44555,7.75,2016-02,A4FDFEYWMWO9U,2015-09
44556,1.8,2015-09,A4PH3SJOBCDDM,2015-09
44557,2.0,2015-09,A4SLIMZINTPUW,2015-09
44558,1.0,2016-02,A4SLIMZINTPUW,2015-09
44559,0.4,2015-09,A4XM44G4IW7UA,2015-09
44560,0.02,2015-09,A51C2XRGXMGD1,2015-09
44561,0.06,2015-10,A51C2XRGXMGD1,2015-09
44562,1.0,2015-09,A57N9TNMP5HIE,2015-09
44563,6.0,2015-10,A57N9TNMP5HIE,2015-09
44564,4.0,2015-09,A5K508JAFAFAF,2015-09
44565,0.4,2015-09,A5KRH3R8L4B5A,2015-09
44566,1.4,2015-09,A5XN79M18TKC5,2015-09
44567,8.0,2015-09,A5ZNZ8ZN0M6EC,2015-09
44568,19.8,2015-09,A5ZPYWY9KOJDX,2015-09
44569,6.6,2015-12,A5ZPYWY9KOJDX,2015-09
44570,6.6,2016-01,A5ZPYWY9KOJDX,2015-09
44571,1.5,2015-09,A60RLGRGS08SB,2015-09
44572,0.1,2015-09,A622MVSK40IGL,2015-09
44573,2.0,2015-09,A63KUZKKCM732,2015-09
44574,4.0,2015-12,A63KUZKKCM732,2015-09
44575,4.0,2015-09,A69MVCN7ZCV6Z,2015-09
44576,50.0,2015-09,A6CIX067A3DWS,2015-09
44577,0.1,2015-09,A6CMTSZJ4YM3A,2015-09
44578,98.98,2015-09,A6E0MHXLFPS7H,2015-09
44579,2.8,2015-10,A6F9DZVQ1WO1L,2015-09
44580,3.76,2015-09,A6ICGPD5LTINV,2015-09
44581,0.24,2015-09,A6L4I64J2H7SM,2015-09
44582,4.76,2015-09,A6LMSLJ4KSSXZ,2015-09
44583,18.1,2015-10,A6LMSLJ4KSSXZ,2015-09
44584,0.2,2015-09,A6QMH2WJ6FMX5,2015-09
44585,3.6,2015-09,A6USNP1QJ56I1,2015-09
44586,0.2,2016-02,A6USNP1QJ56I1,2015-09
44587,1.0,2015-09,A7542PMCZNSLD,2015-09
44588,9.5,2015-10,A7542PMCZNSLD,2015-09
44589,196.56,2016-01,A7542PMCZNSLD,2015-09
44590,4.0,2015-09,A79DPKE1K438W,2015-09
44591,27.72,2015-10,A7E1ZCWO4S1RB,2015-09
44592,4.0,2015-09,A7EX16X35XDYA,2015-09
44593,3.6,2015-10,A7EX16X35XDYA,2015-09
44594,232.52,2015-09,A7P47Y5DDKF3K,2015-09
44595,649.54,2015-10,A7P47Y5DDKF3K,2015-09
44596,461.28,2015-11,A7P47Y5DDKF3K,2015-09
44597,474.56,2015-09,A811MHCZNV2FZ,2015-09
44598,13.3,2015-09,A85UV2VB5CXDD,2015-09
44599,75.45,2015-09,A86ZDOFKWIPM1,2015-09
44600,3.1,2015-10,A86ZDOFKWIPM1,2015-09
44601,1.64,2015-11,A86ZDOFKWIPM1,2015-09
44602,12.06,2015-12,A86ZDOFKWIPM1,2015-09
44603,63.64,2016-01,A86ZDOFKWIPM1,2015-09
44604,24.2,2016-02,A86ZDOFKWIPM1,2015-09
44605,4.0,2015-09,A8IPV11AW1SU8,2015-09
44606,1.0,2015-11,A8IPV11AW1SU8,2015-09
44607,2.5,2015-09,A8JOAGGJQ6J3J,2015-09
44608,4.5,2015-10,A8JOAGGJQ6J3J,2015-09
44609,1.5,2015-11,A8JOAGGJQ6J3J,2015-09
44610,1.0,2016-02,A8JOAGGJQ6J3J,2015-09
44611,80.28,2015-09,A8MH5EOOTUT0J,2015-09
44612,4.0,2015-09,A8NA2A7KNVWT3,2015-09
44613,2.4,2015-10,A8NA2A7KNVWT3,2015-09
44614,0.4,2015-11,A8NA2A7KNVWT3,2015-09
44615,2.0,2015-12,A8NA2A7KNVWT3,2015-09
44616,0.04,2015-09,A8QWIXI5U5ULF,2015-09
44617,91.0,2015-10,A93FDFHGZW7Z8,2015-09
44618,77.64,2016-01,A93FDFHGZW7Z8,2015-09
44619,10.8,2016-02,A93FDFHGZW7Z8,2015-09
44620,128.0,2015-09,A94R24LRT2A5Y,2015-09
44621,79.8,2015-09,A9KQWGNVWTO4I,2015-09
44622,258.7,2015-11,A9KQWGNVWTO4I,2015-09
44623,22.0,2015-09,A9SGPAG4SK5T6,2015-09
44624,4.5,2015-09,A9TL74KAY7Y3W,2015-09
44625,33.3,2016-02,A9TL74KAY7Y3W,2015-09
44626,147.6,2015-09,A9VNO220GKY6D,2015-09
44627,17.5,2015-09,A9XQ5ITY86TGH,2015-09
44628,3.0,2015-11,A9XQ5ITY86TGH,2015-09
44629,1.0,2015-09,A9ZZ9MMLO7C2R,2015-09
44630,36.08,2015-09,AA5KPSXN79RXA,2015-09
44631,52.8,2015-09,AALYHDYP9Q2H9,2015-09
44632,53.8,2015-09,AANZGDN3Z7U9N,2015-09
44633,7.2,2015-09,AAPGD6JCJ4OZK,2015-09
44634,0.2,2015-09,AAZBL56U7VAZV,2015-09
44635,1.5,2015-09,AB8EQTCJHMN7N,2015-09
44636,3.0,2015-09,AB8LI3IISIFVU,2015-09
44637,11.0,2015-10,AB8LI3IISIFVU,2015-09
44638,2.0,2015-11,AB8LI3IISIFVU,2015-09
44639,32.0,2015-09,ABD8LRHCDZNUS,2015-09
44640,7.8,2015-11,ABD8LRHCDZNUS,2015-09
44641,1.2,2016-01,ABD8LRHCDZNUS,2015-09
44642,0.82,2015-09,ABG2Z66QIP32S,2015-09
44643,0.6,2015-11,ABG2Z66QIP32S,2015-09
44644,0.1,2015-09,ABU4BN1Y0680X,2015-09
44645,161.7,2015-09,ABULZCABP5EX3,2015-09
44646,1.0,2015-09,AC33725WQ9AGO,2015-09
44647,13.2,2015-09,ACDAP6S2SCBEL,2015-09
44648,2.0,2015-09,ACHRQE4HZJW07,2015-09
44649,3.0,2015-09,ACIQKZC531QI3,2015-09
44650,15.0,2015-10,ACIQKZC531QI3,2015-09
44651,13.5,2015-11,ACIQKZC531QI3,2015-09
44652,14.3,2015-12,ACIQKZC531QI3,2015-09
44653,2.0,2016-01,ACIQKZC531QI3,2015-09
44654,1.5,2016-02,ACIQKZC531QI3,2015-09
44655,1.4,2015-09,ACMDXIEKR7XEW,2015-09
44656,10.7,2015-09,ACQEWKENRQIF9,2015-09
44657,27.5,2015-10,ACQEWKENRQIF9,2015-09
44658,18.58,2015-11,ACQEWKENRQIF9,2015-09
44659,2.4,2015-12,ACQEWKENRQIF9,2015-09
44660,110.0,2015-09,AD4COILFHV8RI,2015-09
44661,396.9,2016-01,AD4COILFHV8RI,2015-09
44662,12.0,2015-09,ADAOM3SWA2OCE,2015-09
44663,19.0,2015-10,ADAOM3SWA2OCE,2015-09
44664,9.2,2015-11,ADAOM3SWA2OCE,2015-09
44665,0.1,2015-10,ADBAR7AND8Z0H,2015-09
44666,13.4,2015-09,ADCCDW4AHK69G,2015-09
44667,505.4,2015-11,ADCCDW4AHK69G,2015-09
44668,586.88,2015-12,ADCCDW4AHK69G,2015-09
44669,1.0,2015-09,ADH7UTZR4G0OS,2015-09
44670,0.78,2015-09,ADMH0R4G79QKK,2015-09
44671,2.0,2015-10,ADMP8X2ME79LH,2015-09
44672,21.76,2015-09,ADR9WQDUT73SF,2015-09
44673,0.4,2015-09,ADWRWX2D1MIBX,2015-09
44674,30.0,2015-09,ADYZHZDX3H2X8,2015-09
44675,4.0,2015-09,AE6XVE64IKGFS,2015-09
44676,2.3,2015-10,AE6XVE64IKGFS,2015-09
44677,13.15,2015-11,AE6XVE64IKGFS,2015-09
44678,3.5,2015-12,AE6XVE64IKGFS,2015-09
44679,1.5,2016-02,AE6XVE64IKGFS,2015-09
44680,4.0,2015-09,AEBKT60XKSN6U,2015-09
44681,1.0,2015-09,AEBYIB1N6DR15,2015-09
44682,2.0,2015-09,AEXSSGLNCUACN,2015-09
44683,62.0,2016-02,AEXSSGLNCUACN,2015-09
44684,12.0,2015-09,AF9T0IUVSTCT8,2015-09
44685,0.1,2015-09,AFJJAQPSFYLNU,2015-09
44686,1.4,2015-09,AFNQGXBR0GUQI,2015-09
44687,1.0,2015-12,AFNQGXBR0GUQI,2015-09
44688,2.5,2016-01,AFNQGXBR0GUQI,2015-09
44689,5.0,2016-02,AFNQGXBR0GUQI,2015-09
44690,4.32,2015-09,AFORKVMKUDR5N,2015-09
44691,4.1,2015-10,AFORKVMKUDR5N,2015-09
44692,0.18,2016-01,AFORKVMKUDR5N,2015-09
44693,0.24,2016-02,AFORKVMKUDR5N,2015-09
44694,0.5,2015-09,AFOWFPFJZCL01,2015-09
44695,0.8,2015-09,AG1L4PYHOU9YS,2015-09
44696,3.3,2015-10,AG1L4PYHOU9YS,2015-09
44697,1.4,2015-12,AG1L4PYHOU9YS,2015-09
44698,1.2,2016-01,AG1L4PYHOU9YS,2015-09
44699,1.6,2016-02,AG1L4PYHOU9YS,2015-09
44700,0.1,2015-09,AGGDT0KWM1X46,2015-09
44701,2.0,2015-09,AGMZ5AKB94XLJ,2015-09
44702,0.6,2015-09,AGO7CA8IHOC2A,2015-09
44703,15.52,2015-09,AGV4IV31JV5X6,2015-09
44704,39.6,2015-10,AGV4IV31JV5X6,2015-09
44705,5.5,2015-09,AGZCVKYN2R2CV,2015-09
44706,7.0,2015-10,AGZCVKYN2R2CV,2015-09
44707,104.0,2016-01,AGZCVKYN2R2CV,2015-09
44708,4.0,2015-09,AH07RTHVC7491,2015-09
44709,5.0,2015-10,AH07RTHVC7491,2015-09
44710,0.3,2015-09,AH0YJ21O6KS02,2015-09
44711,1.5,2015-10,AH0YJ21O6KS02,2015-09
44712,0.04,2015-09,AH1YNO4QNRB45,2015-09
44713,1.0,2015-09,AH43ZGWOI1S0C,2015-09
44714,2.0,2015-10,AH43ZGWOI1S0C,2015-09
44715,20.0,2015-09,AH94ISU9BAQB6,2015-09
44716,0.06,2015-09,AHKKWFDOWMDYI,2015-09
44717,2.54,2015-09,AHRZCAVID45AB,2015-09
44718,3.8,2015-10,AHRZCAVID45AB,2015-09
44719,10.6,2015-12,AHRZCAVID45AB,2015-09
44720,1.4,2016-01,AHRZCAVID45AB,2015-09
44721,1.2,2016-02,AHRZCAVID45AB,2015-09
44722,23.2,2015-09,AHW74J1I2SIIS,2015-09
44723,22.2,2015-10,AHW74J1I2SIIS,2015-09
44724,1154.0,2016-01,AHW74J1I2SIIS,2015-09
44725,18.0,2015-09,AI05XWSY9JNQ4,2015-09
44726,2.5,2016-02,AI05XWSY9JNQ4,2015-09
44727,4.0,2015-09,AI17LEMNPANAQ,2015-09
44728,5.6,2015-09,AI1CICLYF8U9I,2015-09
44729,0.15,2015-10,AI1CICLYF8U9I,2015-09
44730,10.5,2016-02,AI1CICLYF8U9I,2015-09
44731,99.48,2015-09,AIBWC9R1ZBLBR,2015-09
44732,42.84,2015-10,AIBWC9R1ZBLBR,2015-09
44733,16.0,2015-09,AIJQ8KK9BLZV8,2015-09
44734,2.0,2015-10,AIJQ8KK9BLZV8,2015-09
44735,9.0,2016-01,AIJQ8KK9BLZV8,2015-09
44736,348.88,2015-09,AIVHJO3BA9S29,2015-09
44737,131.04,2015-10,AIVHJO3BA9S29,2015-09
44738,72.1,2015-11,AIVHJO3BA9S29,2015-09
44739,449.7,2015-12,AIVHJO3BA9S29,2015-09
44740,3.0,2015-09,AJ0TPZ549K7NG,2015-09
44741,3.0,2015-10,AJ0TPZ549K7NG,2015-09
44742,144.0,2015-12,AJ0TPZ549K7NG,2015-09
44743,110.0,2016-01,AJ0TPZ549K7NG,2015-09
44744,4.0,2016-02,AJ0TPZ549K7NG,2015-09
44745,0.9,2015-09,AJ9SATAW8LV2J,2015-09
44746,1.1,2015-09,AJACXA5FC5BYZ,2015-09
44747,5.7,2015-10,AJACXA5FC5BYZ,2015-09
44748,2.0,2015-09,AJAPY5Y5PM20P,2015-09
44749,48.3,2015-10,AJGO767RH153W,2015-09
44750,647.0,2015-11,AJGO767RH153W,2015-09
44751,37.2,2015-09,AJHV74CWQCYFP,2015-09
44752,32.5,2015-10,AJHV74CWQCYFP,2015-09
44753,40.0,2015-11,AJHV74CWQCYFP,2015-09
44754,88.0,2015-12,AJHV74CWQCYFP,2015-09
44755,50.1,2016-01,AJHV74CWQCYFP,2015-09
44756,70.9,2016-02,AJHV74CWQCYFP,2015-09
44757,4.5,2015-09,AJPBPTM831GXV,2015-09
44758,31.5,2016-02,AJPBPTM831GXV,2015-09
44759,0.2,2015-09,AK2X76BLAY8II,2015-09
44760,0.8,2015-10,AK2X76BLAY8II,2015-09
44761,0.8,2015-11,AK2X76BLAY8II,2015-09
44762,9.0,2015-09,AKDJ0VMM7HX74,2015-09
44763,4.0,2015-10,AKDJ0VMM7HX74,2015-09
44764,2.0,2015-11,AKDJ0VMM7HX74,2015-09
44765,0.51,2015-09,AKIH1ORK5NX3S,2015-09
44766,16.0,2015-09,AKMMW71WY8BJO,2015-09
44767,68.0,2015-10,AKMMW71WY8BJO,2015-09
44768,10.8,2015-11,AKMMW71WY8BJO,2015-09
44769,4.4,2015-12,AKMMW71WY8BJO,2015-09
44770,3.0,2015-09,AKR5I25OA205T,2015-09
44771,284.9,2015-09,AKXLOLJLWQP1J,2015-09
44772,64.2,2015-10,AKXLW9LX43E59,2015-09
44773,45.0,2015-09,AL1JODYEGL1VW,2015-09
44774,0.6,2015-09,ALJ7XP9EUAC19,2015-09
44775,0.6,2015-10,ALJ7XP9EUAC19,2015-09
44776,0.5,2015-09,ALLSGZ9QCE1OT,2015-09
44777,0.6,2015-10,ALLSGZ9QCE1OT,2015-09
44778,40.3,2015-11,ALLSGZ9QCE1OT,2015-09
44779,0.6,2015-12,ALLSGZ9QCE1OT,2015-09
44780,0.6,2015-09,ALPJ7QB21R5QU,2015-09
44781,12.6,2015-09,ALPVPBO4CKA3E,2015-09
44782,8.0,2015-09,ALQ2XAWOJ1V91,2015-09
44783,2.74,2015-10,ALQ2XAWOJ1V91,2015-09
44784,0.24,2015-11,ALQ2XAWOJ1V91,2015-09
44785,4.32,2015-12,ALQ2XAWOJ1V91,2015-09
44786,13.8,2016-01,ALQ2XAWOJ1V91,2015-09
44787,20.0,2015-09,ALRWM6E2KVD65,2015-09
44788,12.0,2015-09,AMEW4QK5QTACG,2015-09
44789,12.0,2015-11,AMEW4QK5QTACG,2015-09
44790,0.6,2015-09,AMNI34R8ICTHM,2015-09
44791,4.5,2015-09,AN1MJ0CTM22AL,2015-09
44792,0.6,2015-09,AN35RPOVN9D8R,2015-09
44793,2.0,2015-09,ANEM7G63TB005,2015-09
44794,60.0,2015-09,ANO6DG6IFLFRF,2015-09
44795,1.05,2015-09,ANRL311DR54UI,2015-09
44796,1.0,2015-09,ANS3IMI49SM6M,2015-09
44797,0.2,2015-09,AO0ONB9GIQHTT,2015-09
